PRV000060;lake;13;112;139;1403.32995605469;1579.05004882813;lakes
PRV000061;lake;33;117;175;4891.740234375;1578.83996582031;lakes
PRV000062;lake;35;140;156;1370.21997070313;1579.78002929688;lakes
PRV000063;lake;36;136;191;1395.0;1578.0;lakes
PRV000064;lake;40;174;186;1409.17004394531;1579.0;lakes
PRV000065;lake;13;84;159;1413.56005859375;1582.07995605469;lakes
PRV000066;lake;75;172;125;4876.91015625;1582.5;lakes
PRV000067;lake;62;121;155;1377.68005371094;1583.94995117188;lakes
PRV000068;lake;38;128;154;3979.44995117188;1585.15002441406;lakes
PRV000069;lake;4;138;167;2034.0;1584.0;lakes
PRV000070;lake;51;118;132;1399.27001953125;1587.59997558594;lakes
PRV000071;lake;76;105;147;1414.69995117188;1587.90002441406;lakes
PRV000072;lake;76;163;160;1675.0;1586.0;lakes
PRV000073;lake;65;129;178;2036.0;1586.5;lakes
PRV000074;lake;15;169;137;5262.5498046875;1595.53002929688;lakes
PRV000075;lake;53;101;120;2031.41003417969;1592.76000976563;lakes
PRV000076;lake;45;160;147;4855.68994140625;1593.21997070313;lakes
PRV000077;lake;4;158;163;1417.5;1592.5;lakes
PRV000078;lake;58;121;119;2037.0;1592.0;lakes
PRV000079;lake;8;171;188;6634.759765625;1597.14001464844;lakes
PRV000080;lake;72;153;100;6553.740234375;1595.16003417969;lakes
PRV000081;lake;4;123;103;6546.0;1596.7099609375;lakes
PRV000082;lake;57;179;165;5293.0;1597.0;lakes
PRV000083;lake;59;111;155;1689.5400390625;1606.07995605469;lakes
PRV000084;lake;52;153;117;2027.0;1598.0;lakes
PRV000085;lake;56;84;193;4067.86010742188;1599.85998535156;lakes
PRV000086;lake;76;141;118;5294.0;1598.0;lakes
PRV000087;lake;49;137;101;4065.0;1601.0;lakes
PRV000088;lake;40;100;193;5265.1201171875;1604.56994628906;lakes
PRV000089;lake;68;137;125;4051.76000976563;1620.60998535156;lakes
PRV000090;lake;52;117;109;6633.509765625;1605.4599609375;lakes
PRV000091;lake;58;108;135;1387.75;1605.61999511719;lakes
PRV000092;lake;35;140;195;4065.19995117188;1604.19995117188;lakes
PRV000093;lake;76;178;162;5334.0;1603.0;lakes
PRV000094;lake;3;103;197;4078.39990234375;1606.40002441406;lakes
PRV000095;lake;35;134;105;4056.0;1605.0;lakes
PRV000096;lake;66;152;181;5335.0;1605.0;lakes
PRV000097;lake;11;147;109;6370.43994140625;1607.14001464844;lakes
PRV000098;lake;26;174;173;4057.0;1606.0;lakes
PRV000099;lake;76;130;175;5336.0;1606.0;lakes
PRV000100;lake;61;163;112;1348.0;1607.0;lakes
PRV000101;lake;24;174;169;5337.0;1607.0;lakes
PRV000102;lake;35;95;154;1347.0;1608.0;lakes
PRV000103;lake;44;111;107;5339.0;1609.5;lakes
PRV000104;lake;56;163;134;1336.69995117188;1610.19995117188;lakes
PRV000105;lake;22;143;199;1343.65002441406;1611.81994628906;lakes
PRV000106;lake;43;178;143;5344.669921875;1616.52001953125;lakes
PRV000107;lake;8;144;191;5289.740234375;1616.93994140625;lakes
PRV000108;lake;0;165;195;1352.18994140625;1618.06005859375;lakes
PRV000109;lake;44;134;133;4063.0;1615.5;lakes
PRV000110;lake;47;173;163;5286.5;1621.0;lakes
PRV000111;lake;37;95;172;5283.330078125;1622.32995605469;lakes
PRV000112;lake;15;91;177;5279.3798828125;1624.88000488281;lakes
PRV000113;lake;23;87;175;5275.5;1627.0;lakes
PRV000114;lake;12;152;189;5270.77001953125;1633.18994140625;lakes
PRV000115;lake;50;150;124;5296.5;1629.5;lakes
PRV000116;lake;18;97;150;4054.0;1630.0;lakes
PRV000117;lake;10;167;127;4199.1201171875;1639.22998046875;lakes
PRV000118;lake;31;173;163;4055.0;1631.5;lakes
PRV000119;lake;34;175;159;4052.60009765625;1633.0;lakes
PRV000120;lake;25;165;124;6533.2001953125;1633.19995117188;lakes
PRV000121;lake;21;143;137;4040.6201171875;1635.25;lakes
PRV000122;lake;69;162;117;1170.06005859375;1638.2900390625;lakes
PRV000123;lake;1;148;159;4051.0;1635.0;lakes
PRV000124;lake;70;158;183;4050.0;1636.5;lakes
PRV000125;lake;36;165;110;4047.0;1637.0;lakes
PRV000126;lake;24;80;109;4114.490234375;1643.44995117188;lakes
PRV000127;lake;40;86;160;1045.68005371094;1641.16003417969;lakes
PRV000128;lake;56;145;173;1170.11999511719;1651.10998535156;lakes
PRV000129;lake;44;118;118;6479.240234375;1642.88000488281;lakes
PRV000130;lake;58;125;137;3880.0;1643.0;lakes
PRV000131;lake;37;144;130;5226.89013671875;1667.5400390625;lakes
PRV000132;lake;68;94;116;6537.60009765625;1646.75;lakes
PRV000133;lake;41;177;104;3883.0;1645.0;lakes
PRV000134;lake;62;176;140;3885.0;1646.0;lakes
PRV000135;lake;38;134;187;5276.91015625;1655.61999511719;lakes
PRV000136;lake;78;92;161;3888.89990234375;1648.5;lakes
PRV000137;lake;39;165;123;6470.7099609375;1651.0;lakes
PRV000138;lake;51;137;171;5327.0;1649.0;lakes
PRV000139;lake;35;121;176;3874.3798828125;1654.18005371094;lakes
PRV000140;lake;50;146;170;5323.330078125;1650.32995605469;lakes
PRV000141;lake;31;153;175;5332.5;1650.0;lakes
PRV000142;lake;1;82;152;3892.0;1651.0;lakes
PRV000143;lake;73;121;167;5336.5;1651.0;lakes
PRV000144;lake;25;159;131;3894.2900390625;1653.7099609375;lakes
PRV000145;lake;41;140;106;5322.0;1653.0;lakes
PRV000146;lake;70;160;147;4111.0;1653.0;lakes
PRV000147;lake;4;178;144;4194.89013671875;1658.5;lakes
PRV000148;lake;7;143;144;4110.0;1654.0;lakes
PRV000149;lake;24;88;182;4108.5;1655.0;lakes
PRV000150;lake;41;80;157;5321.0;1655.0;lakes
PRV000151;lake;58;129;197;4107.0;1656.0;lakes
PRV000152;lake;54;101;136;5320.0;1656.0;lakes
PRV000153;lake;55;173;162;1226.0;1657.5;lakes
PRV000154;lake;24;138;156;3889.6298828125;1660.93005371094;lakes
PRV000155;lake;9;111;197;4106.0;1657.5;lakes
PRV000156;lake;78;93;106;4155.669921875;1660.46997070313;lakes
PRV000157;lake;3;106;184;5316.64990234375;1664.15002441406;lakes
PRV000158;lake;33;176;106;4102.0;1659.0;lakes
PRV000159;lake;70;160;143;1060.56994628906;1660.2900390625;lakes
PRV000160;lake;4;135;139;1228.85998535156;1661.68005371094;lakes
PRV000161;lake;79;126;160;3894.0;1659.0;lakes
PRV000162;lake;42;87;189;4105.0;1659.0;lakes
PRV000163;lake;35;160;104;5254.0;1659.0;lakes
PRV000164;lake;44;87;111;901.830017089844;1663.17004394531;lakes
PRV000165;lake;46;126;188;3895.0;1660.0;lakes
PRV000166;lake;74;151;105;4106.0;1661.0;lakes
PRV000167;lake;61;91;199;4105.0;1662.0;lakes
PRV000168;lake;30;107;111;4104.5;1664.0;lakes
PRV000169;lake;72;127;155;1035.35998535156;1667.43005371094;lakes
PRV000170;lake;63;158;162;3898.0;1666.0;lakes
PRV000171;lake;63;90;171;4019.0;1666.5;lakes
PRV000172;lake;26;97;174;4027.05004882813;1670.40002441406;lakes
PRV000173;lake;66;86;174;4103.669921875;1666.32995605469;lakes
PRV000174;lake;28;172;104;3899.0;1668.0;lakes
PRV000175;lake;59;136;104;4035.25;1668.25;lakes
PRV000176;lake;17;170;162;4102.0;1668.0;lakes
PRV000177;lake;55;128;136;4248.64990234375;1668.73999023438;lakes
PRV000178;lake;44;156;112;4106.0;1668.0;lakes
PRV000179;lake;78;171;113;4018.0;1669.0;lakes
PRV000180;lake;19;137;157;4043.5;1669.5;lakes
PRV000181;lake;55;158;190;4099.0;1669.0;lakes
PRV000182;lake;62;96;104;4107.0;1669.0;lakes
PRV000183;lake;77;175;190;3900.0;1670.5;lakes
PRV000184;lake;28;81;132;4020.0;1670.5;lakes
PRV000185;lake;22;101;190;4033.5;1670.0;lakes
PRV000186;lake;0;134;104;4038.330078125;1670.67004394531;lakes
PRV000187;lake;45;105;158;4050.0;1670.5;lakes
PRV000188;lake;34;89;190;4100.330078125;1670.32995605469;lakes
PRV000189;lake;31;128;188;4193.56005859375;1679.92004394531;lakes
PRV000190;lake;24;133;104;4244.0;1670.0;lakes
PRV000191;lake;8;177;115;4895.81982421875;1672.64001464844;lakes
PRV000192;lake;65;145;104;4018.0;1671.0;lakes
PRV000193;lake;50;130;183;4046.03002929688;1677.47998046875;lakes
PRV000194;lake;75;166;123;4054.0;1671.0;lakes
PRV000195;lake;21;83;116;5309.77978515625;1672.56005859375;lakes
PRV000196;lake;20;168;135;4055.0;1672.0;lakes
PRV000197;lake;74;173;183;3901.0;1673.0;lakes
PRV000198;lake;32;159;190;4056.0;1673.0;lakes
PRV000199;lake;34;147;191;4904.35986328125;1677.68994140625;lakes
PRV000200;lake;3;144;123;913.359985351563;1675.0;lakes
PRV000201;lake;23;179;113;3903.0;1674.5;lakes
PRV000202;lake;14;114;142;4157.39990234375;1674.80004882813;lakes
PRV000203;lake;25;158;194;5302.7998046875;1680.30004882813;lakes
PRV000204;lake;59;133;189;3905.7099609375;1677.85998535156;lakes
PRV000205;lake;43;170;153;4056.0;1676.0;lakes
PRV000206;lake;42;166;169;4151.2001953125;1677.40002441406;lakes
PRV000207;lake;8;107;125;4155.31005859375;1679.61999511719;lakes
PRV000208;lake;71;175;184;4153.0;1679.0;lakes
PRV000209;lake;56;108;160;3907.0;1681.5;lakes
PRV000210;lake;21;152;163;3911.0;1682.75;lakes
PRV000211;lake;12;124;107;4178.35986328125;1691.52001953125;lakes
PRV000212;lake;0;137;179;3882.13989257813;1683.56994628906;lakes
PRV000213;lake;13;145;142;3887.5;1684.0;lakes
PRV000214;lake;0;89;137;4149.14013671875;1695.28002929688;lakes
PRV000215;lake;69;171;120;3893.669921875;1686.0;lakes
PRV000216;lake;78;171;122;3912.5;1685.0;lakes
PRV000217;lake;59;165;198;3841.5;1686.0;lakes
PRV000218;lake;46;178;190;3843.0;1687.0;lakes
PRV000219;lake;11;148;167;934.119995117188;1690.31994628906;lakes
PRV000220;lake;63;169;156;3849.09008789063;1692.26000976563;lakes
PRV000221;lake;28;125;148;5299.0;1688.0;lakes
PRV000222;lake;32;117;134;4131.0;1692.0;lakes
PRV000223;lake;27;168;152;4138.43994140625;1691.0;lakes
PRV000224;lake;66;134;150;4125.0;1692.0;lakes
PRV000225;lake;68;140;156;4155.0;1692.0;lakes
PRV000226;lake;71;147;183;4143.0;1693.0;lakes
PRV000227;lake;32;129;125;4129.5;1695.0;lakes
PRV000228;lake;52;146;157;4135.0;1695.0;lakes
PRV000229;lake;42;168;134;4132.5;1696.0;lakes
PRV000230;lake;47;80;188;1031.0;1697.0;lakes
PRV000231;lake;16;134;111;1038.98999023438;1705.75;lakes
PRV000232;lake;51;137;185;1067.85998535156;1701.27001953125;lakes
PRV000233;lake;7;89;107;3835.39990234375;1698.19995117188;lakes
PRV000234;lake;36;160;130;3840.80004882813;1697.40002441406;lakes
PRV000235;lake;53;129;199;3859.60009765625;1697.40002441406;lakes
PRV000236;lake;42;162;194;4134.669921875;1700.96997070313;lakes
PRV000237;lake;62;127;120;6866.16015625;1700.31994628906;lakes
PRV000238;lake;52;121;128;1117.10998535156;1701.06994628906;lakes
PRV000239;lake;66;81;124;3862.669921875;1700.32995605469;lakes
PRV000240;lake;71;145;138;1217.52001953125;1702.32995605469;lakes
PRV000241;lake;35;102;113;1111.80004882813;1701.40002441406;lakes
PRV000242;lake;59;88;143;3830.63989257813;1702.14001464844;lakes
PRV000243;lake;72;127;165;3865.0;1702.0;lakes
PRV000244;lake;78;89;156;3866.0;1703.0;lakes
PRV000245;lake;78;120;142;5531.330078125;1704.56005859375;lakes
PRV000246;lake;56;105;154;3867.0;1704.0;lakes
PRV000247;lake;24;155;125;1585.40002441406;1710.93005371094;lakes
PRV000248;lake;42;145;191;3868.330078125;1705.67004394531;lakes
PRV000249;lake;56;174;199;3870.0;1705.0;lakes
PRV000250;lake;31;100;172;3830.080078125;1707.42004394531;lakes
PRV000251;lake;7;135;197;3874.919921875;1708.07995605469;lakes
PRV000252;lake;67;136;191;5310.2001953125;1707.19995117188;lakes
PRV000253;lake;46;105;142;5320.56982421875;1713.90002441406;lakes
PRV000254;lake;23;124;190;1226.82995605469;1708.67004394531;lakes
PRV000255;lake;14;160;192;1590.0;1708.0;lakes
PRV000256;lake;35;151;167;5313.0;1708.0;lakes
PRV000257;lake;60;154;143;1589.0;1709.0;lakes
PRV000258;lake;40;115;195;5307.0;1709.0;lakes
PRV000259;lake;16;139;117;5314.0;1709.0;lakes
PRV000260;lake;75;173;108;1047.35998535156;1717.19995117188;lakes
PRV000261;lake;38;114;156;5305.5;1710.0;lakes
PRV000262;lake;59;164;161;5315.0;1710.0;lakes
PRV000263;lake;67;113;113;1229.0;1711.5;lakes
PRV000264;lake;9;117;154;5302.0;1711.0;lakes
PRV000265;lake;59;111;168;3886.27001953125;1719.0;lakes
PRV000266;lake;31;100;106;5300.0;1712.0;lakes
PRV000267;lake;45;137;192;1230.0;1713.5;lakes
PRV000268;lake;53;176;105;4157.5;1716.0;lakes
PRV000269;lake;74;111;155;4160.14990234375;1721.43994140625;lakes
PRV000270;lake;46;118;176;4172.77978515625;1723.32995605469;lakes
PRV000271;lake;78;158;167;5332.5;1724.21997070313;lakes
PRV000272;lake;8;123;113;5340.919921875;1735.33996582031;lakes
PRV000273;lake;11;99;139;5318.0;1721.0;lakes
PRV000274;lake;41;177;112;5317.0;1722.0;lakes
PRV000275;lake;17;172;192;1145.47998046875;1773.41003417969;lakes
PRV000276;lake;51;162;140;2130.5;1749.97998046875;lakes
PRV000277;lake;8;131;177;1041.51000976563;1730.61999511719;lakes
PRV000278;lake;42;149;143;1062.0;1725.0;lakes
PRV000279;lake;45;85;150;1062.41003417969;1734.5;lakes
PRV000280;lake;31;179;147;5359.25;1729.25;lakes
PRV000281;lake;40;124;182;1000.22998046875;1729.77001953125;lakes
PRV000282;lake;61;142;149;1174.0;1727.0;lakes
PRV000283;lake;10;154;176;1074.75;1728.75;lakes
PRV000284;lake;19;143;142;4132.35009765625;1740.31005859375;lakes
PRV000285;lake;59;84;145;3856.89990234375;1731.59997558594;lakes
PRV000286;lake;24;122;123;4111.18017578125;1730.35998535156;lakes
PRV000287;lake;74;165;163;4192.81982421875;1733.05004882813;lakes
PRV000288;lake;18;153;139;1181.80004882813;1731.90002441406;lakes
PRV000289;lake;53;164;134;1800.0;1731.0;lakes
PRV000290;lake;21;119;146;1803.13000488281;1733.27001953125;lakes
PRV000291;lake;4;99;113;3868.5;1731.0;lakes
PRV000292;lake;79;153;105;4116.0;1731.0;lakes
PRV000293;lake;8;149;152;3865.0;1732.0;lakes
PRV000294;lake;9;144;106;3871.5;1732.0;lakes
PRV000295;lake;14;94;142;4118.0;1732.0;lakes
PRV000296;lake;6;146;122;4188.0;1732.0;lakes
PRV000297;lake;15;87;169;3820.0;1733.0;lakes
PRV000298;lake;38;131;155;3877.06005859375;1734.93994140625;lakes
PRV000299;lake;64;151;115;5361.0;1733.5;lakes
PRV000300;lake;3;147;175;1178.5;1734.0;lakes
PRV000301;lake;18;120;115;3821.5;1734.5;lakes
PRV000302;lake;64;155;186;1737.21997070313;1740.47998046875;lakes
PRV000303;lake;32;101;187;1768.75;1736.11999511719;lakes
PRV000304;lake;61;136;184;4225.31982421875;1737.05004882813;lakes
PRV000305;lake;25;151;174;5362.0;1735.0;lakes
PRV000306;lake;65;85;108;1044.0;1736.0;lakes
PRV000307;lake;77;143;144;1500.82995605469;1748.21997070313;lakes
PRV000308;lake;50;148;167;1764.40002441406;1738.86999511719;lakes
PRV000309;lake;47;103;103;5363.0;1736.5;lakes
PRV000310;lake;10;131;103;1807.40002441406;1739.59997558594;lakes
PRV000311;lake;27;95;123;3884.18994140625;1740.5;lakes
PRV000312;lake;1;134;185;4042.0;1738.0;lakes
PRV000313;lake;25;143;121;5364.0;1740.0;lakes
PRV000314;lake;36;172;167;1780.0;1743.03002929688;lakes
PRV000315;lake;51;158;110;4043.56005859375;1745.43994140625;lakes
PRV000316;lake;0;179;146;1069.0;1741.0;lakes
PRV000317;lake;16;173;189;4120.0;1741.0;lakes
PRV000318;lake;9;175;183;5233.7998046875;1743.32995605469;lakes
PRV000319;lake;72;101;178;1070.0;1742.0;lakes
PRV000320;lake;23;161;126;4047.0;1742.0;lakes
PRV000321;lake;30;145;112;4116.919921875;1744.4599609375;lakes
PRV000322;lake;7;110;129;1210.0;1745.0;lakes
PRV000323;lake;65;107;169;1607.0400390625;1753.68994140625;lakes
PRV000324;lake;38;104;129;1764.0;1745.5;lakes
PRV000325;lake;1;126;159;1770.0;1747.35998535156;lakes
PRV000326;lake;17;84;198;4052.330078125;1745.67004394531;lakes
PRV000327;lake;31;143;153;3825.0;1746.0;lakes
PRV000328;lake;22;172;148;4050.0;1747.19995117188;lakes
PRV000329;lake;54;103;181;1538.42004394531;1751.53002929688;lakes
PRV000330;lake;40;178;113;1763.0;1747.5;lakes
PRV000331;lake;8;113;176;2154.330078125;1747.32995605469;lakes
PRV000332;lake;33;93;145;3826.330078125;1749.17004394531;lakes
PRV000333;lake;24;171;141;386.779998779297;1751.53002929688;lakes
PRV000334;lake;50;124;103;1790.0;1750.77001953125;lakes
PRV000335;lake;10;112;110;4114.0;1748.0;lakes
PRV000336;lake;30;174;191;381.329986572266;1749.67004394531;lakes
PRV000337;lake;25;82;124;1103.0;1749.0;lakes
PRV000338;lake;42;155;157;1298.89001464844;1759.64001464844;lakes
PRV000339;lake;1;109;162;2153.0;1749.0;lakes
PRV000340;lake;4;162;114;4039.0;1749.0;lakes
PRV000341;lake;75;141;114;4119.9501953125;1754.05004882813;lakes
PRV000342;lake;62;139;174;5232.0;1750.0;lakes
PRV000343;lake;1;158;157;1488.4599609375;1753.81005859375;lakes
PRV000344;lake;14;149;118;3829.0;1752.0;lakes
PRV000345;lake;23;144;109;5346.0;1753.0;lakes
PRV000346;lake;43;103;168;3832.5;1753.0;lakes
PRV000347;lake;54;108;135;3851.81005859375;1769.18005371094;lakes
PRV000348;lake;19;101;152;1170.19995117188;1757.59997558594;lakes
PRV000349;lake;62;115;123;1599.32995605469;1760.10998535156;lakes
PRV000350;lake;27;169;192;4128.919921875;1760.68005371094;lakes
PRV000351;lake;47;144;120;4068.0400390625;1765.06994628906;lakes
PRV000352;lake;21;107;102;4111.93994140625;1770.65002441406;lakes
PRV000353;lake;12;158;141;4073.0;1760.5;lakes
PRV000354;lake;56;141;105;1614.0;1761.0;lakes
PRV000355;lake;38;100;114;3846.0;1763.0;lakes
PRV000356;lake;1;107;101;1208.32995605469;1766.32995605469;lakes
PRV000357;lake;50;108;119;1574.0;1769.2900390625;lakes
PRV000358;lake;59;140;169;4031.669921875;1766.32995605469;lakes
PRV000359;lake;39;124;111;4058.32006835938;1770.7900390625;lakes
PRV000360;lake;71;172;183;1549.18994140625;1778.69995117188;lakes
PRV000361;lake;57;118;187;1612.32995605469;1768.32995605469;lakes
PRV000362;lake;59;94;116;4033.60009765625;1769.90002441406;lakes
PRV000363;lake;6;175;119;1570.0;1770.0;lakes
PRV000364;lake;44;85;111;1579.88000488281;1774.11999511719;lakes
PRV000365;lake;7;155;160;3847.0;1771.09997558594;lakes
PRV000366;lake;2;94;121;3850.0;1770.0;lakes
PRV000367;lake;59;117;125;1611.0;1772.0;lakes
PRV000368;lake;79;112;157;4037.60009765625;1773.40002441406;lakes
PRV000369;lake;61;159;199;1576.0;1772.0;lakes
PRV000370;lake;27;163;164;4778.6201171875;1775.83996582031;lakes
PRV000371;lake;75;112;141;1207.0;1773.0;lakes
PRV000372;lake;47;150;161;4149.35009765625;1780.40002441406;lakes
PRV000373;lake;46;174;177;1345.21997070313;1793.03002929688;lakes
PRV000374;lake;60;92;127;1610.0;1776.89001464844;lakes
PRV000375;lake;22;173;174;4085.5;1776.56005859375;lakes
PRV000376;lake;29;127;187;4080.0;1778.65002441406;lakes
PRV000377;lake;64;111;104;4150.0;1776.0;lakes
PRV000378;lake;52;136;179;1314.0;1780.68994140625;lakes
PRV000379;lake;55;141;151;1522.40002441406;1777.19995117188;lakes
PRV000380;lake;44;101;173;4089.0;1779.0;lakes
PRV000381;lake;62;160;164;3781.89990234375;1785.78002929688;lakes
PRV000382;lake;1;106;196;3858.57006835938;1781.85998535156;lakes
PRV000383;lake;21;83;184;4091.0;1780.0;lakes
PRV000384;lake;13;124;125;4132.43017578125;1789.5400390625;lakes
PRV000385;lake;74;112;180;4164.0;1781.0;lakes
PRV000386;lake;27;103;194;1206.5;1782.0;lakes
PRV000387;lake;29;115;143;1331.0;1782.0;lakes
PRV000388;lake;39;99;120;4161.60009765625;1787.40002441406;lakes
PRV000389;lake;13;80;163;1205.0;1783.0;lakes
PRV000390;lake;51;143;107;1346.0;1783.0;lakes
PRV000391;lake;13;80;109;3777.0;1783.0;lakes
PRV000392;lake;73;105;144;1200.0;1784.0;lakes
PRV000393;lake;54;118;132;1201.03002929688;1787.56005859375;lakes
PRV000394;lake;21;159;165;1328.0;1784.0;lakes
PRV000395;lake;36;87;175;1345.0;1784.0;lakes
PRV000396;lake;50;118;144;1580.10998535156;1788.60998535156;lakes
PRV000397;lake;73;122;192;3778.0;1784.0;lakes
PRV000398;lake;72;160;156;1330.0;1785.25;lakes
PRV000399;lake;76;148;104;3863.1201171875;1788.68005371094;lakes
PRV000400;lake;63;99;131;4797.64013671875;1785.91003417969;lakes
PRV000401;lake;34;149;120;1207.0;1786.0;lakes
PRV000402;lake;57;106;114;1331.0;1787.0;lakes
PRV000403;lake;52;97;107;1172.0;1788.0;lakes
PRV000404;lake;73;110;158;1597.76000976563;1793.47998046875;lakes
PRV000405;lake;27;168;119;1196.0;1791.0;lakes
PRV000406;lake;65;87;178;1274.82995605469;1791.67004394531;lakes
PRV000407;lake;14;95;168;1338.0;1791.0;lakes
PRV000408;lake;28;139;100;321.0;1793.85998535156;lakes
PRV000409;lake;10;111;157;1192.5;1792.0;lakes
PRV000410;lake;29;125;193;1059.5;1797.5;lakes
PRV000411;lake;17;91;117;1569.2900390625;1794.56994628906;lakes
PRV000412;lake;68;150;151;4160.0;1793.0;lakes
PRV000413;lake;22;84;152;1035.0;1794.0;lakes
PRV000414;lake;78;124;139;1036.0;1795.0;lakes
PRV000415;lake;28;156;160;1038.75;1797.75;lakes
PRV000416;lake;50;80;172;1274.92004394531;1798.77001953125;lakes
PRV000417;lake;13;175;116;1569.22998046875;1799.31005859375;lakes
PRV000418;lake;42;111;133;1107.5;1799.0;lakes
PRV000419;lake;61;177;181;1378.65002441406;1802.05004882813;lakes
PRV000420;lake;49;157;112;1041.0;1801.5;lakes
PRV000421;lake;11;98;127;1280.84997558594;1803.0;lakes
PRV000422;lake;20;141;114;1285.0;1801.0;lakes
PRV000423;lake;41;139;152;1383.59997558594;1803.69995117188;lakes
PRV000424;lake;25;154;100;1634.05004882813;1807.89001464844;lakes
PRV000425;lake;17;88;101;1045.53002929688;1804.46997070313;lakes
PRV000426;lake;6;134;190;1290.93994140625;1807.01000976563;lakes
PRV000427;lake;79;134;139;1344.0;1803.0;lakes
PRV000428;lake;22;143;126;2116.40991210938;1825.81994628906;lakes
PRV000429;lake;7;135;185;3826.0;1803.0;lakes
PRV000430;lake;9;154;119;1345.0;1804.0;lakes
PRV000431;lake;61;85;169;3827.0;1804.0;lakes
PRV000432;lake;60;145;101;1379.0;1805.0;lakes
PRV000433;lake;21;116;121;3828.5;1805.0;lakes
PRV000434;lake;70;103;156;3830.0;1806.0;lakes
PRV000435;lake;53;156;175;1359.5;1807.0;lakes
PRV000436;lake;64;105;153;3832.0;1807.0;lakes
PRV000437;lake;45;104;115;1050.0;1808.0;lakes
PRV000438;lake;74;165;159;1193.89001464844;1818.63000488281;lakes
PRV000439;lake;36;177;170;1362.38000488281;1809.38000488281;lakes
